Algorithm,Seed,Makespan,Energy,IsUniversalPareto
NSGA-II,204,33.000000,0.530950137,false
NSGA-II,204,42.000000,0.468304187,false
NSGA-II,204,22.000000,0.628296734,false
NSGA-II,204,29.000000,0.564681710,false
NSGA-II,204,56.000000,0.434171014,false
NSGA-II,204,32.000000,0.551424693,false
NSGA-II,204,24.000000,0.620116175,false
NSGA-II,204,27.000000,0.608724705,false
NSGA-II,204,35.000000,0.517803669,false
NSGA-II,204,41.000000,0.484635695,false
NSGA-II,204,31.000000,0.558193065,false
NSGA-II,204,40.000000,0.489983342,false
NSGA-II,204,36.000000,0.513175266,false
NSGA-II,204,26.000000,0.611863336,false
NSGA-II,204,39.000000,0.502933073,false
NSGA-II,204,38.000000,0.505636741,false
NSGA-II,204,58.000000,0.430672721,false
NSGA-II,204,59.000000,0.428217424,false
NSGA-II,205,18.000000,0.633266012,false
NSGA-II,205,42.000000,0.446758918,false
NSGA-II,205,31.000000,0.539868143,false
NSGA-II,205,30.000000,0.573231915,false
NSGA-II,205,40.000000,0.463873287,false
NSGA-II,205,36.000000,0.510427569,false
NSGA-II,205,37.000000,0.484652444,false
NSGA-II,205,26.000000,0.599845629,false
NSGA-II,205,22.000000,0.628255688,false
